###ÄNSI###

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###########Jewish Traits###########

TORAH_VERSE_2;A silence fills the room as the Rebbe clears his throat and begins to share some words of wisdom: \n Rabbi Pinhas of Koretz once said: "God's relationship to the wicked may be compared to that of a prince who, besides his magnificent palaces, owns all manner of little houses hidden away in the woods and in villages, and visits them occasionally to hunt or to rest. The dignity of a palace is no greater than that of such a temporary abode, for the two are not alike, and what the lesser accomplishes, the greater cannot. It is the same with the righteous man. Though his value and service be great, he cannot accomplish what the wicked man accomplishes in the hour he prays, or does something to honor God, and God who is watching the worlds of confusion, rejoices in him. That is why the righteous man should not consider himself better than the wicked.";;;;;;;;;;;;;x
TORAH_VERSE_3;A silence fills the room as the Rebbe clears his throat and begins to share some words of wisdom: \n Rabbi Yehiel Mikhal once said: "It is written: 'Who shall ascend into the mountain of the Lord? And who shall stand in His holy place?' For the sake of comparison, let us take a man who rides up a mountain in his carriage, and when he is half-way up, the horses are tired and he must stop and give them a rest. Now, whoever has no sense at this point, will roll down. But he who has sense will take a stone and put it under the wheel while the carriage is standing. Then he will be able to reach the top. The man who does not fall, when he is forced to interrupt his service, but knows how to pause, will get to the top of the mountain of the Lord.";;;;;;;;;;;;;x
TORAH_VERSE_4;A silence fills the room as the Rebbe clears his throat and begins to share some words of wisdom: \n Rabbi Shelomo of Karlin once said: "When he, who has done all the commandments of the Torah, but has not felt the blaze of holy ecstasy in so doing, comes to that other world, they open the gates of paradise for him. But because he has not felt the blaze of ecstasy in this world, he does not feel the ecstasy of paradise. Now, if he is a fool, and complains, and grumbles: 'And they make so much to-do about paradise!' he is instantly thrown out. But if he is wise, he leaves of his own accord, and goes to the tzaddik, and he teaches the poor soul how to feel ecstasy.";;;;;;;;;;;;;x
EVTOPT_praise_rabbi;Wise Words!;;;;;;;;;;;;;x
EVTTITLE_A_NIGHT_OUT;Kol Sasson v'Kol Simcha!;;;;;;;;;;;;;x
EVTDESC_TISH_PARTY;Your servants bring out a sumptous feast arranged for your Rabbi and the other dignitaries on the high table: kugel filled with raisins and cinnamon, lamb tsimmes, goblets filled to the brim with wine. While many of the disciples ate their meals at home, the Rebbe passes out wine and food for each of them as shiyarim, each recieved with a personal blessing from the Rebbe. \n After the meal, the Rebbe begins with a slight voice, singing a wordless melody. Slowly his disciples begin to join in, the song building in passionate intensity as voices fill the great dining hall with music. Soon the young chassids are dancing on the tables, as their elders clap and sway in the benches!;;;;;;;;;;;;;x
EVTOPTA_party_with_rabbi;Stay on the benches with another glass of wine;;;;;;;;;;;;;x
EVTOPTB_party_with_rabbi;Dance with the younger chassids;;;;;;;;;;;;;x
EVTTITLE_TISH_FAREWELLS;The Tish Ends;;;;;;;;;;;;;x
EVTDESC_TISH_END;The feasting has finally wound down, and most of the guests have left your court, with many meeting later with the Rebbe individually. Clearly it was a time of great holiness and joy for all who came.;;;;;;;;;;;;;x
EVTOPT_tish_memories;Rebbe [Root.job_spiritual.GetFirstName] is truly a righteous man!;;;;;;;;;;;;;x

#Hitboddedut Localizations ;;;;;;;;;;;;;;
EVTDESC_hitboddedut_0;Another exhausting day at court: the weight of worldly affairs lie heavy on your shoulders. You decide to spend longer than you usually do in the woods by your castle practicing hitboddetdut, isolating yourself in the forest and speaking to [Root.Religion.GetHighGodName] as you would with a best friend.;;;;;;;;;;;;;x
EVTOPTA_hitboddedut_0;Slip out of your palace and enter the woods;;;;;;;;;;;;;x
EVTDESC_hitboddedut_1;You have spent so much time trying to seem sophisticated at court, and now it all seems so absurd. You are reminded in Hitboddedut of the words of Rebbe Nachman: "Sometimes, when a person gets too caught up in philosophies and sophistication, he needs to purposely free himself of his mind and do things which make him seem silly, to 'Be crazy with love'";;;;;;;;;;;;;x
EVTOPTA_hitboddedut_1;I will be crazy with love for [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTDESC_hitboddedut_2;You feel awed by [Root.Religion.GetHighGodName]'s creation, understanding how little your own so-called importance matters in comparison. A fancy title and a palace mean nothing to you in this place.;;;;;;;;;;;;;x
EVTOPTA_hitboddedut_2;I am humbled by this moment;;;;;;;;;;;;;x
EVTDESC_hitboddedut_3;Feeling the presense of the Holy One around you, you are reminded of the Rebbe's words: "Worldly desires are like sunbeams in a dark room. They seem solid until you try to grasp one.";;;;;;;;;;;;;x
EVTOPTA_hitboddedut_3;I will let go of my worldly grasping;;;;;;;;;;;;;x
EVTDESC_hitboddedut_4;In the woods, you feel a great lifting of your spirit. All worldly things that have been weighing you down seem much less important now than they were before.;;;;;;;;;;;;;x
EVTOPTA_hitboddedut_4;"It is a great mitzvah to be happy always.";;;;;;;;;;;;;x
EVTDESC_hitboddedut_5;The words pour out of you but you still feel distant from [Root.Religion.GetHighGodName]. "I turn my eyes unto the mountains, from where will my help come?";;;;;;;;;;;;;x
EVTOPTA_hitboddedut_5;This was a waste of time;;;;;;;;;;;;;x
EVTOPTB_hitboddedut_5;My help will come from HaShem, in time;;;;;;;;;;;;;x
EVTDESC_hitboddedut_6;You let out a silent scream, emptying your mind of all its ills. Although the road ahead may seem diificult, you remember the words of the Rebbe: "All the world is a very narrow bridge, and the most important thing is to have no fear at all.";;;;;;;;;;;;;x
EVTOPTA_hitboddedut_6;I am ready for whatever comes next;;;;;;;;;;;;;x

completely_control_pale_TT;Completely controls the region of §Y[custom_pale.GetName]§!;;;;;;;;;;;;;x
create_pale_tt;§Y[Root.GetBestName]§! creates the §Y[e_pale_settlement.GetName]§!;;;;;;;;;;;;;x
EVTTITLE_pale_settlement;Der Tkhum HaMoyshav;;;;;;;;;;;;;x
EVTDESC_pale_settlement;Shaped by the oppressive decree of an ancient Tzar, the Pale of Settlement became the great center of Yiddish life in spite of the hardships. The Shtetls built in those years long ago birthed entire movements in Jewish religion and culture. Though the first flowering of Jewish life here was built under the shadow of the wicked Tzars, under [From.GetTitledName]'s reign a new rebirth of Jewish life in the pale has begun, one borne from joy rather than strife.;;;;;;;;;;;;;x
EVTOPTA_pale_settlement;Praise [Root.Religion.GetHighGodName]!;;;;;;;;;;;;;x
EVTOPTB_pale_settlement;A black day!;;;;;;;;;;;;;x

#Bar Mitzvah Localizations ;;;;;;;;;;;;;;
EVTDESC_barmitzvah_1;The day of [bar_mitzvah_target.GetBestName]'s Bar Mitzvah is soon approaching, and excitement builds in the palace. Your Rabbi [Root.job_spiritual.GetBestName] has offered to personally prepare [bar_mitzvah_target.GetHimHer] in the final month, to read from the Torah and give a D'var Torah as well.;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_1;[Root.job_spiritual.GetBestName] will prepare my [bar_mitzvah_target.GetSonDaughter].;;;;;;;;;;;;;x
EVTOPTB_barmitzvah_1;I can prepare [bar_mitzvah_target.GetBestName] for the Bar Mitzvah myself!;;;;;;;;;;;;;x
EVTOPTC_barmitzvah_1;[bar_mitzvah_target.GetBestName] can figure it out on [bar_mitzvah_target.GetHisHer] own.;;;;;;;;;;;;;x
EVTDES1_barmitzvah_2;The day has arrived. At your family's synagogue [bar_mitzvah_target.GetBestName] approaches the bimah brimming with a regal confidence. [bar_mitzvah_target.GetHeShe] reads [bar_mitzvah_target.GetHisHer] Torah portion effortlessly, followed by a D'var Torah on the portion that impresses even the most cynical of your vassals.;;;;;;;;;;;;;x
EVTDES2_barmitzvah_2;The day has arrived. At your family's synagogue [bar_mitzvah_target.GetBestName] approaches the bimah shaking nervously. [bar_mitzvah_target.GetHeShe] stumbles [bar_mitzvah_target.GetHisHer] way through the passage, constantly stopping for corrections from the gabbai. Your vassals cringe in pity as [bar_mitzvah_target.GetFirstName] attempts to deliver a clumsy D'var Torah clearly written the night before.;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_2;I'm so proud!;;;;;;;;;;;;;x
EVTOPTB_barmitzvah_2;That fool!;;;;;;;;;;;;;x
EVTDESC_barmitzvah_3;In the celebration after, you see [bar_mitzvah_target.GetBestName] and [compliment_vassal.GetBestName] discussing intently some issue brought up in [bar_mitzvah_target.GetHisHer] D'var Torah, with [bar_mitzvah_target.GetFirstName] displaying a maturity you didn't realize [bar_mitzvah_target.GetHeShe] had. Afterwards [compliment_vassal.GetFirstName] pull you aside to tell you just how impressed [compliment_vassal.GetHeShe] is.;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_3;That's my [bar_mitzvah_target.GetSonDaughter]!;;;;;;;;;;;;;x
EVTDESC_barmitzvah_4;In the celebration after, you see [bar_mitzvah_target.GetBestName] and [insult_vassal.GetBestName] arguing, when [bar_mitzvah_target.GetFirstName] suddenly jumps up out of [bar_mitzvah_target.GetHisHer] seat, flailing at [insult_vassal.GetFirstName] until your guards are able to pull [bar_mitzvah_target.GetHimHer] away. [insult_vassal.GetFirstName] calls out to you: "is this how your family treats guests?".;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_4;Ugh, what have you done [bar_mitzvah_target.GetFirstName]!;;;;;;;;;;;;;x
EVTDESC_barmitzvah_5;It seems as if [bar_mitzvah_target.GetFirstName] has started getting along incredibly well with the child of one of the visiting vassals! Indeed, apparently [bar_mitzvah_target.GetFirstName] and [befriended_child.GetBestName] are becoming fast friends.;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_5;How lovely!;;;;;;;;;;;;;x
EVTDESC_barmitzvah_6;While having a pleasant conversation you are suddenly interrupted by an infernal ruckus, upon further investigation it seems as if [bar_mitzvah_target.GetFirstName] has gotten into a fight with the child of one of the visiting vassals! You tear the two children apart, but it is obvious that [bar_mitzvah_target.GetFirstName] and [rival_child.GetBestName] will not ever be friends after this encounter...;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_6;I wonder who started it?;;;;;;;;;;;;;x
EVTDESC_barmitzvah_7;As the hours go by you notice [bar_mitzvah_target.GetFirstName]'s mood starting to drop. [bar_mitzvah_target.GetSheHeCap] is obviously still upset about the embarassment at [bar_mitzvah_target.GetHerHis] Bar Mitzvah. Hopefully this slump in [bar_mitzvah_target.GetFirstName]'s mood will pass soon.;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_7;I should go help [bar_mitzvah_target.GetHerHim]...;;;;;;;;;;;;;x
EVTDESC_barmitzvah_8;After a long night of celebration, the Bar Mitzvah is finally over. After all the stresses of the day, [bar_mitzvah_target.GetFirstName] retires to [bar_mitzvah_target.GetHerHis] chambers and wishes you good night. For better or worse, you look on the child you raised, finally grown to adulthood, and wonder what [bar_mitzvah_target.GetHerHis] future will bring.;;;;;;;;;;;;;x
EVTOPTA_barmitzvah_8;I feel old...;;;;;;;;;;;;;x

#Passover Localizations;;;;;;;;;;;;;;
EVTDESC_SoA_500;More than 2,000 years ago, God aided the Children of Israel in their escape from slavery by inflicting ten plagues upon ancient Egypt. The last of these saw a spirit of the Lord slay every first-born in Egypt, but 'pass over' Jewish homes marked with the blood of a slaughtered lamb. This festival celebrates the return of freedom to the enslaved Jewish people.;Il y a plus de 2 000 ans, Dieu aida les Enfants d'Israël à fuir l'esclavage en infligeant les Dix Plaies d'Égypte. Pour la dernière de ces plaies, Dieu envoya un esprit qui causa la mort de tous les premiers-nés d'Égypte, mais qui ignora les maisons des juifs car ils en avaient marqué les portes du sang d'un agneau.\nLa fête célèbre le retour à la liberté pour le peuple juif réduit à l'esclavage.;Vor über 2000 Jahren half Gott den Kindern Israels bei ihrer Flucht aus der ägyptischen Gefangenschaft, indem er Ägypten mit 10 Plagen heimsuchte. Bei der letzten Plage schickte Gott einen Geist, der jeden Erstgeborenen in Ägypten erschlug. Nur die Häuser der Israeliten, die mit dem Blut eines geopferten Lamms gekennzeichnet waren, wurden verschont. Das Pessach-Fest wird zum Gedenken an die Rückkehr der Juden in die Freiheit gefeiert.;;Hace más de 2.000 años, Dios ayudó a los Hijos de Israel a huir de la esclavitud enviando diez plagas sobre el Antiguo Egipto. En la última de ellas un espíritu del Señor hizo matar a todos los primogénitos de Egipto, excepto los de aquellos hogares judíos cuya puerta estuviera marcada con la sangre de un cordero sacrificado. Esta festividad celebra el retorno del esclavizado pueblo judío a la libertad.;;;;;;;;;x
EVTOPTA_SoA_500;Send the invitations.;Envoyer les invitations.;Verschicken Sie die Einladungen.;;Enviar las invitaciones.;;;;;;;;;x
EVTTOOLTIP_SoA_501;Invitation to the Passover Seder dinner is sent.;Les invitations au Séder de Pessa'h sont envoyées.;Die Einladung zum Pessach-Seder-Mahl ist verschickt.;;Se ha enviado la invitación a la cena del Séder de Pesaj.;;;;;;;;;x
EVTDESC_SoA_501;You have been invited to join your liege, [From.GetTitledFirstName], at the Passover Seder [From.GetSheHe] is hosting this year. This ritual dinner is held on the first night of Passover and involves the retelling of the Exodus from Egypt.;Vous avez été invité par votre [Root.Liege.GetLordLady] lige au Seder de Pessa'h qu'[From.GetIlElle] organise cette année.\nCe repas rituel se déroule la première nuit de Pessa'h et consiste en une narration de l'Exode d'Égypte.;Ihr seid von Eurem Lehnsherrn [From.GetTitledFirstName] eingeladen worden, am Pessach-Seder-Mahl teilzunehmen, das [From.GetSheHe] heuer ausrichten wird. Diese rituelle Mahlzeit findet am ersten Abend von Pessach statt, dabei wird die Geschichte der Flucht aus Ägypten erzählt.;;Has recibido una invitación para asistir al Séder de Pesaj que tu señor, [From.GetTitledFirstName], celebra este año. Esta cena ritual tiene lugar la primera noche de la Pascua Judía e incluye la conmemoración del Éxodo de Egipto.;;;;;;;;;x
EVTOPTA_SoA_501;How kind!;Comme c'est gentil !;Was für eine freundliche Einladung!;;¡Qué amable!;;;;;;;;;x
EVTOPTB_SoA_501;Unfortunately, I have other plans.;J'ai malheureusement d'autres projets.;Tut mir leid, ich habe schon andere Pläne.;;Por desgracia, tengo otros planes.;;;;;;;;;x
EVTDESC_SoA_502;[From.GetTitledFirstName] has refused your invitation to the Passover Seder, claiming [From.GetSheHe] has other plans.;[From.Get_Le_TitledFirstName] a refusé votre invitation au Séder de Pessa'h sous prétexte qu'[From.GetIlElle] avait d'autres projets.;[From.GetTitledFirstName] hat Eure Einladung zum Pessach-Seder-Mahl abgelehnt und behauptet, [From.GetSheHe] habe schon andere Pläne.;;[From.GetTitledFirstName] ha rechazado tu invitación para el Séder de Pesaj, alegando que tiene otros planes.;;;;;;;;;x
EVTOPTA_SoA_502;I see.;Je vois;Ach so.;;Entiendo.;;;;;;;;;x
EVTDESC_SoA_503;The seder dinner has begun, as is traditional on the first night of the Passover. Matzo flatbread is consumed in liberal amounts together with bitter maror herbs. Everyone is required to drink four cups of wine, each at a specific point during the seder, as the story of the Exodus from Egypt is retold and discussed.;Le dîner du séder commence comme c'est la tradition la première nuit de Pessa'h.\nLa matza, un pain non levé, est consommé en grandes quantités avec du maror, des herbes amères. Tous doivent boire quatre coupes de vin à un moment particulier du séder, tandis que l'histoire de l'Exode d'Égypte est racontée et discutée.;Das traditionelle Seder-Mahl am ersten Pessach-Abend hat begonnen. Es gibt Matzen, d.h. ungesäuertes Fladenbrot, das mit bitteren Kräutern gegessen wird. Jeder Teilnehmer muss zu vorgeschriebenen Zeitpunkten während des Mahls vier Becher Wein trinken, während die Geschichte des Exodus erzählt und darüber gesprochen wird.;;La cena del Séder ha comenzado, como manda la tradición, en la primera noche de la Pascua Judía. Se consume pan matzá en grandes cantidades, junto con hierbas amargas de maror. Todo el mundo debe tomar cuatro copas de vino, cada una en un momento específico del séder, a medida que se relata y debate la historia del Éxodo de Egipto.;;;;;;;;;x
EVTOPTA_SoA_503;Pass the matzo, please.;Passez-moi la matza, s'il vous plaît.;Reicht mir bitte die Matzen.;;Pasa el matzá, por favor.;;;;;;;;;x
EVTDESC_SoA_504;The seder lasts well into the night, but all good things must end. Your vassals return home to celebrate the rest of Passover, but most seem to agree that your seder dinner was well worth the trip.;Le séder se poursuit jusqu'à tard dans la nuit, mais toute bonne chose a une fin. Les vassaux rentrent chez eux pour poursuivre la célébration de Pessa'h, et la plupart semblent être d'avis que votre dîner du séder en valait le déplacement.;Das Seder-Mahl dauert bis spät in die Nacht. Als Eure jüdischen Vasallen schließlich nach Hause aufbrechen, sind die meisten der Meinung, dass es sich gelohnt habe, Eure Einladung zum Seder-Mahl anzunehmen.;;El séder dura hasta bien entrada la noche, pero todo lo bueno llega a su fin. Tus vasallos regresan a casa parça celebrar el resto de la Pascua Judía, pero la mayoría parecen estar de acuerdo en que tu cena del Séder ha merecido el viaje.;;;;;;;;;x
EVTOPTA_SoA_504;Next year in Jerusalem!;L'an prochain, ce sera à Jérusalem !;Nächstes Jahr in Jerusalem!;;¡El próximo año en Jerusalén!;;;;;;;;;x
EVTDESC_SoA_505;The seder lasts well into the night, but all good things must end. You return home to celebrate the rest of Passover, but you and most of the other guests seem to agree that the seder dinner was well worth the trip.;Le séder se poursuit jusque tard dans la nuit, mais toute bonne chose a une fin. Vous rentrez chez vous pour poursuivre la célébration de Pessa'h, et la plupart des autres invités semblent être d'accord avec vous pour dire que ce dîner du Séder en valait le déplacement.;Das Seder-Mahl dauert bis spät in die Nacht. Als Sie schließlich aufbrechen, um zu Hause weiter das Pessach-Fest zu feiern, sind Sie ebenso wie die meisten anderen Gäste der Meinung, dass es sich gelohnt habe, die Einladung anzunehmen.;;El séder dura hasta bien entrada la noche, pero todo lo bueno llega a su fin. Regresas a casa para celebrar el resto de la Pascua Judía, pero tanto tú como la mayoría de los demás invitados parecéis estar de acuerdo en que la cena del Séder ha merecido el viaje.;;;;;;;;;x
EVTDESC_SoA_506;The Bedikat Hametz has begun in your palace to prepare for the Passover Seder. The members of your household have begun searching for leftover crumbs of leavened bread with a feather, a candle, and a wooden spoon, gathering each crumb so that the palace will be clean and ready for the day Passover arrives.;;;;;;;;;;;;;x
EVTOPTA_SoA_506;Let the children and servants do this! It is not fit for a [Root.GetTitle]!;;;;;;;;;;;;;x
EVTOPTB_SoA_506;To make the palace clean for Passover is my duty as well.;;;;;;;;;;;;;x
EVTDESC_SoA_507;The Seder is over, with all your guests looking tired and satisfied. One of your guest has clearly had one too many cups of wine, and insists you join him for the "fifth cup" of Slivovitz, a strong plum brandy he brought from his cellar;;;;;;;;;;;;;x
EVTOPTA_SoA_507;Of course my friend!;;;;;;;;;;;;;x
EVTOPTB_SoA_507;I'm sorry but I must get to sleep.;;;;;;;;;;;;;x
EVTDESC_SoA_508;The Passover meal has begun, though some outside your castle may not be able to feast as you are. You read the words earlier tonight: \n "This is the bread of affliction that our ancestors ate in the land of Egypt. All those who are hungry, let them enter and eat. All who are in need, let them come celebrate the Passover." \n But what should these words mean to you now?;;;;;;;;;;;;;x
EVTOPTA_SoA_508;Bring them in, let all who are hungry come eat at our Seder Table!;;;;;;;;;;;;;x
EVTOPTB_SoA_508;Their hunger is not my problem.;;;;;;;;;;;;;x
EVTDESC_SoA_509;The chametz in your storerooms remains in your castle, though not in your possession. Your Rabbi [Root.job_spiritual.GetFirstName] has arranged for you to sell your chametz to [chametz_sale.GetBestName], a gentile [chametz_sale.GetLordLady] who you both trust.;;;;;;;;;;;;;x
EVTOPTA_SoA_509;This should bring us closer together.;;;;;;;;;;;;;x
EVTDESC_SoA_510;The eight long days of Passover are finally over and it has come time for the feast of Mimouna! As soon as [chametz_sale.GetBestName] comes back with the money for you to "buy back" your chametz, the cooks rush to your storeroom, quickly preparing a heaping pile of mofletta pancakes spread with honey and filling the table with Babke and Ma'amoul.;;;;;;;;;;;;;x
EVTOPTA_SoA_510;"Come in and dine with us, [chametz_sale.GetFirstName]!";;;;;;;;;;;;;x

##########Shvil Israel Events###########
EVTNAME_shvil_israel_tsfat;Reaching Tsfat;;;;;;;;;;;;;x
EVTDESC_shvil_israel_tsfat;Ever since the fall of the Temple, Tsfat has been a religious center for Jews. Here the great scholars of the kabbalah lived and wrote, and the "Shulchan Aroch" was written right here. Capital of the Galille, the city has seen many rises and falls, and has been a cultural center for jews for many centuries.;;;;;;;;;;;;;x
EVTOPT_shvil_israel_tsfat;How beautiful is the city of Kabbala;;;;;;;;;;;;;x
EVTNAME_shvil_israel_tiberias;Reaching Tiberias;;;;;;;;;;;;;x
EVTDESC_shvil_israel_tiberias;The city on the Kinneret is a beautiful sight.;;;;;;;;;;;;;x
EVTOPT_shvil_israel_tiberias;Were you real my kinneret, or was it only a dream?;;;;;;;;;;;;;x
EVTNAME_shvil_israel_jerusalem;Reaching Jerusalem;;;;;;;;;;;;;x
EVTDESC_shvil_israel_jerusalem;Al-Quds, Yerushalayim, Tzion, the City of David and the Prophets. The city that has 70 names, but none can decribe it truly. Her winding streets and high walls were ancient a millennium before the Event, packed into every corner of the Old City are treasures and holy places. Atop the temple mount gleams the golden enameled Dome of the Rock, nearby stands the Western Wall of the Temple, and a quarter mile away sprawls the pilgrim-packed halls and chapels of the Holy Sepulchre. She has borne herself through countless years of battle and bloodshed, under the sandaled feet of her inhabitants lay the bones of ancient warriors and kings, some from half the world away it is said. Her people pray that Jerusalem may survive as a monument to peace and tolerance in a world plunged back into an age of religious strife and war, a true “City of Peace.”;;;;;;;;;;;;;x
EVTOPT_shvil_israel_jerusalem;If I forget you, Jerusalem, let my right hand forget its skill!;;;;;;;;;;;;;x

#yeshiva event chain
EVTDESC_yeshiva_1;A New letter has arrived from the Rosh Yeshiva: you have been accepted as a student! Soon you will pack your bags and begin your studying under great scholars of Talmud.;;;;;;;;;;;;;x
EVTOPTA_yeshiva_1;I can't wait!;;;;;;;;;;;;;x

###########Jewish Opinion###########

haredi_opinion;Haredi Opinion;;;;;;;;;;;;;x
ivri_opinion;Ivri Opinion;;;;;;;;;;;;;x
haskalah_opinion;Haskalah Opinion;;;;;;;;;;;;;x
sabra_opinion;Tzabar Opinion;;;;;;;;;;;;;x
sefardi_opinion;Sefardi Opinion;;;;;;;;;;;;;x
yiddish_opinion;Yiddish Opinion;;;;;;;;;;;;;x
haredi_outrage;Haredi Outrage;;;;;;;;;;;;;x
haredi_outrage_desc;The Haredi Community is outraged by the actions of this individual.;;;;;;;;;;;;;x
opinion_restored_chief_rabbi;Restored Chief Rabbi;;;;;;;;;;;;;x
opinion_tish_celebration;Tish Celebrated;;;;;;;;;;;;;x
opinion_welcoming_host;Welcoming Host;;;;;;;;;;;;;x
opinion_celebrated_mimouna;Celebrated Mimouna;;;;;;;;;;;;;x

##########Jewish Event Modifiers###########
haredi_learning;Words from the Rebbe;;;;;;;;;;;;;x
haredi_learning_desc;After listening to the Rebbe speak, this ruler feels that they have gained some wisdom;;;;;;;;;;;;;x
breslov_rejuvenated;Rejuvenated;;;;;;;;;;;;;x
breslov_rejuvenated_desc;After some time in Hitboddedut, this ruler feel rejuvenated and in touch with HaShem;;;;;;;;;;;;;x
breslov_foolish;Holy Chutzpah;;;;;;;;;;;;;x
breslov_foolish_desc;After some time in Hitboddedut, this ruler has decided to live life more simply.;;;;;;;;;;;;;x
bar_mitzvah_good;Impressive Bar Mitzvah;;;;;;;;;;;;;x
